name,ops,image_url,profile_link,community_member,youtube_link
Alexa Summers,MF-Ni/Fe-BS/PC,https://v5.airtableusercontent.com/v2/23/23/1700251200000/1y9CJKhllfZqUUoJc0QhQA/kGtq5QUyYXz4DNhlNnG0AJoBSTF-YL69XtUQaFkLMNzwzoxjPPB7Flf0up_eEA7c8OGES-zMDDlxsxnE772wAaQVSwUU_0sPRJgp-48WlWkeL4HIbjNxpyshbt-lLijfRCr05R_EcKSfsAefhUS57Q/L9nJq7geR3rKD5NpSQLN00rylqsPGZRTf80Ez7p5DO4,http://app.subjectivepersonality.com/search/person?person=Alexa Summers,1,https://youtu.be/NrU3Bcyp0pE
Alexander J,FF-Ti/Se-CP/SB,https://v5.airtableusercontent.com/v2/23/23/1700251200000/25fopJqf2mO1FKt4rv7d0g/9KkQpHe1Xm4osa-AanFr_bm0xQZcdQOPcsq4B16YKrk0aIop87CCZRtH2MhVb8vJZo11-y9Vcbn7lZwkBC8e2EC2smuJFH2jYUNb-VuvZvg3zPHsPp5nclaw1uj5DkZVFpzw15TLvdtutZNBc4SaRQ/qkjj0p2K9bpdCY7TXP99l4yNZ_GBTG0ubdGUiKei49o,http://app.subjectivepersonality.com/search/person?person=Alexander J,1,
Alexander McQueen,FF-Fi/Ne-CS/PB,https://v5.airtableusercontent.com/v2/23/23/1700251200000/-vKtYfPomHpZ_QevXZZq5A/AWvTS6LP2VASJgrlNfAcVXdq-OsT0lchsnVwgAiO4Bql-m_iBj0e7F5aSEFxynLhjG7sh4zgdXNsaVAw-0TflqrYgTrbNB34Yb5JKyXJQqSgC-xjw_dKzK9RhHQeGSJ_6D7vZP1mmMMXKt2nPbpeuw/AlehPMcrwrMMnn6ENiqjwzgTN9YlFK7tPsG5IdiytIQ,http://app.subjectivepersonality.com/search/person?person=Alexander McQueen,0,https://www.youtube.com/results?search_query=Alexander%20McQueen%20interview
Alexander Schanne,FF-Ni/Ti-SC/PB,https://v5.airtableusercontent.com/v2/23/23/1700251200000/QguqdkyMnz435ri8RNTTVg/a5UtoKfloSeHSWscqCJgpnAZSVCve5YQbY2TVesXSTVuzMlFeRakAgxEJGR6tDCWHH-VVDOdV6ov-hEqKgelxW2sm5QWV2YpSOoF3jRM3GhzIF1CCcyuenSr7dYx2SqCChMeFN6PVQSq-BN8piouoA/WmtTdfmSoOk8YBYwrmDR6ZcabfnyndD4u62uoYs95Tw,http://app.subjectivepersonality.com/search/person?person=Alexander Schanne,1,https://youtu.be/2DW6NhR6XJ8
Alexander Vindman,MF-Si/Te-BS/PC,https://v5.airtableusercontent.com/v2/23/23/1700251200000/mVAUwtbILu2LhPeR44Ka9w/Hpq9y-M7ZLEU1HJUUT0BO2R-ULQNMdDDcisUf1CWdx-WQzAZ8dIV3JLnZcJsHve1MGPFvX_kywJe1WXK8u9Cyw6eI2GOxjcJdlwgbe6secdlJEueNsI4SkPiejDSglfg6pqDq35MKSPubIRAkH-4Fw/v1c7yY2CIy4cKF_9s1xeYx2IT_DjuoO80zG8k1rcrHg,http://app.subjectivepersonality.com/search/person?person=Alexander Vindman,0,https://www.youtube.com/results?search_query=Alexander%20Vindman%20interview
Alexandra Arroyo-Acevedo,MF-Se/Fe-PB/SC,https://v5.airtableusercontent.com/v2/23/23/1700251200000/k4QkRMlEjia03ITHrJri4Q/15bBhVYv20eijhYwS8AYz6zd_C0VnqNyEKR4J2IRt-n9egZWINHUr5EtHi6NJGfJQeyBSgheBW3VPlZQ1qPrh1FzebjNIYAArf4uwoVToJXhJGEb6k6PUO74gIcsz59W27HEB0oEWUnTpcHzmqbuww/_Wh1iR-wHe1OZ4LLbpIQKEEcxDgl7jbBfleqHWZgV0I,http://app.subjectivepersonality.com/search/person?person=Alexandra Arroyo-Acevedo,1,
Alexandria Lan,FF-Fi/Ne-CP/SB,https://v5.airtableusercontent.com/v2/23/23/1700251200000/g8ovvQn5nQVKri4W5xB6PA/naj1XSTsvs5Ozt027c1W39Wke3M6ak3pc8iEo135tzTFWYGwKfefWd_O6SY7eUvZIp4TLo7jE-3Vj__tKqV7SE6U8jKptZrQ06z_avRetLW9Nc7vwYFSdJqVWY0jvcOgVHYFIfX8g2iDF9pFr1j1GA/dPg62LKE211HdY_ApQ2xa0aXo0oIsIcaEFpaMAI8UOs,http://app.subjectivepersonality.com/search/person?person=Alexandria Lan,1,https://youtu.be/qg6d7-GDXVA
Alexandria Ocasio-Cortez,FF-Ni/Te-BP/CS,https://v5.airtableusercontent.com/v2/23/23/1700251200000/oHv89E05Z38sDLBNT_UQ4A/Wu4_mlithbg7zzbYrDTmflwGfr0MWkqYaxb0uOE5NAribiY-nTFP7UdA6O6EoqlpuFuakJMESUvFpqEgCachSB76c40drmHGtJJL3K98vLfVQW9BbhjcXrIndwg3TYfRdH_Rv7qoMd-U9FuyW5eIOg/N5cDQ3RN34T6dXra9GB2X--vNfAub7BBrQhGDsUOZBE,http://app.subjectivepersonality.com/search/person?person=Alexandria Ocasio-Cortez,0,https://www.youtube.com/results?search_query=Alexandria%20Ocasio-Cortez%20interview
Alfonso S,MM-Ni/Fi-SC/PB,https://v5.airtableusercontent.com/v2/23/23/1700251200000/S6LBZngEhNZSD5eRNbn0iA/4jyBUI0vjgGPeVwA8RGGu1kPb7vpaexIDgihr8r8x3ldQxftYqNYfF1pWikYPZiWKqyUIoLymNW9maPeLszXO8PWKmX-W_snWcX8wnr0lolwm4qxBzRduUzhaP-xEmeEz6LeUDkfQMKaQFn-SKumJg/UXC0TyLM5KDIQ5zt2p1nt4tU7Edfk4vvu-kYVQmVo7A,http://app.subjectivepersonality.com/search/person?person=Alfonso S,1,
Ali Larter,FM-Te/Se-PB/CS,https://v5.airtableusercontent.com/v2/23/23/1700251200000/l4kDMbw2dhkVuc9YpNzZjw/1-Rvktpmq2l2quAuVE_AwyzBYsQZQKZWclr8loS07VmHcJcsaQNE2SJl711yoclTr4bVh6VHazW_rJ4i5GWN8jMpeKk6h_HSyPJhiIOkgXuPtqdd0Zrzs0zJrAbvOQ_AXJEKee7PhBIaZT57piRYdg/7MS8YSLJOLK-gbtf5OFaaLD_iK6jz0OsyK0IxrDrnEg,http://app.subjectivepersonality.com/search/person?person=Ali Larter,0,https://www.youtube.com/results?search_query=Ali%20Larter%20interview
Ali Muhammed,MF-Ne/Ti-CP/BS,https://v5.airtableusercontent.com/v2/23/23/1700251200000/FQv22_AgOuCU0aXeediEBQ/iRFJRCkEDzvgkef9owX0r7qnSp516gitCQFKaPApj0Uyu73Pn8JkaUA0UpJUYSU785_hyF09qIRvG_1eCCTCeERIBZHUmSxE7TUkVkNex6cQYDNa0RaYLc8pRphl25kPeppqG9mzy7BcRaRhmhWtMA/qTldDEVniWVUQGUSzD7YXV9dg-1SjdWgGitPMe3IrIg,http://app.subjectivepersonality.com/search/person?person=Ali Muhammed,1,
Alica Y,FF-Si/Fi-SC/PB,https://v5.airtableusercontent.com/v2/23/23/1700251200000/lRF9GtkkPvUes0YBF-Ndfg/Rg1rfIOOOdpZrBjtpI9gFotY4Dd-YcqAvY6o2HDxPIY9_bASa6LLZ-8tMJQsmPVKnpCGvSzlViC-0DIY_uFXg6mfHgYxiy1_lcUNa211fVY_S9MMmBkeOvTVtb7L0YxC4FwIQiqD0x_ZDou3AvOh8Q/EHC20-WH7bkaOAmDcfmCGYdUXG3AXQC4qjB2mK3TaH0,http://app.subjectivepersonality.com/search/person?person=Alica Y,1,https://youtu.be/mZdZ1ct5nhg
Alice,FF-Ni/Fi-SC/PB,,http://app.subjectivepersonality.com/search/person?person=Alice,1,https://youtu.be/6Nl0PxmELKc
Alice Walker,MF-Si/Fi-SC/PB,https://v5.airtableusercontent.com/v2/23/23/1700251200000/PSjXJdzDfX9gjwEtWryQbA/Xujs5_aJ_n9zL1BQnW0doHjQU9s7DkCCrQ1etgwzDsIIe-U7W1ahT_ejz4PaE7vqky-jloZQmdyHPdZSSWivA_NfUCuvQgKhQH4qCAuSBlbR47Tf-wCdIIgJsplr7amwAfZSiy2eziwKm9QoDrtEvw/8YtD5qaJLYil8lB-TD4CRL9rqoBLQUOF8jyc4aG0_as,http://app.subjectivepersonality.com/search/person?person=Alice Walker,0,https://www.youtube.com/results?search_query=Alice%20Walker%20interview
Alicia Marie,MF-Te/Ni-BS/CP,https://v5.airtableusercontent.com/v2/23/23/1700251200000/HZGKbXnE7wHoJAuEKI6opw/QoKgArRa809PP2O44UZJFlfOky4a_wkRnhOj1nNi2e8hpYQPKAlWppHwI0mPKdypS8xtdmXCQp-LIIUzsPYWQxRacbP4mxtsV9F3TDI3DXxl7RAg3PndJhZ_-jBtQQ3r6RB_Sk-riU9irVu83-HKWg/-KXib_Fo13RsW-on9S2EuGzLUnYrhMQBEyP-MQGZTRs,http://app.subjectivepersonality.com/search/person?person=Alicia Marie,0,https://www.youtube.com/results?search_query=Alicia%20Marie%20interview
Alison Ettel,MM-Te/Ni-Bx/xx,https://v5.airtableusercontent.com/v2/23/23/1700251200000/F2-mWSW1ZuvbWWVABSf2gg/3HPsYPjJdznFjNwJte5AWYqW-NZghY_1LHlLHS5wRjCXW76I-rpsMBuAVOZI1wc2Ofy8Tid_6Xa6RGl7e06U2WmNoqqbSVOlaeeXdGpf-TvuxvduFs3Tx2uqXfzPiD-5tdEJnAROpWP8ABNgzuwmjA/odsmB2KJ6rYdtKbL9kkf7bzsLpTkQxOJLoVrGp7Lmbk,http://app.subjectivepersonality.com/search/person?person=Alison Ettel,0,https://www.youtube.com/results?search_query=Alison%20Ettel%20interview
Alissa Heinerscheid,FM-Te/Ne-PB/CS,https://v5.airtableusercontent.com/v2/23/23/1700251200000/QzLvkg_-O5heSgNnHx065Q/FKJKYBDNAAdUsV1PW6uAAJZeI-tFukjBHRXrNRWTW4i7Bzjelf7258I2BSwti-OyC-yxogrmNe6vgsV9kA0r9bXxZKqb6QScHrAATfLQcZBd7ejYdLzZyv1sBwsdx5vvgRCzosVExi8PPBqtuUBOtQ/inldVe50ODI-JGEW-oejCracvNMqGEFcLxMIubmHg_c,http://app.subjectivepersonality.com/search/person?person=Alissa Heinerscheid,0,https://www.youtube.com/results?search_query=Alissa%20Heinerscheid%20interview
Alistair Overeem,MF-Fi/Ni-SB/PC,https://v5.airtableusercontent.com/v2/23/23/1700251200000/F9iaZCFBScvzkpmXbRNG4w/Mz9xoEiXVTsO4mtETdeTUXZvXEHMuh6H7oXNI0WGhGR0dB5mGx4uSON4Vx8tP1fRYphUNqP0YHnDYFJ4dWxab-Ib8jHFNFKzcvzy84pjxfD7kOtOzNDM8LVI0qluhvv4-MYxZZUtYU6bx34nfsCQPg/zz6Dkzl2UPsfbjp-kRTOfHEJuL8mQCsA8jXsuKC3IGg,http://app.subjectivepersonality.com/search/person?person=Alistair Overeem,0,https://www.youtube.com/results?search_query=Alistair%20Overeem%20interview
Allan Lichtman,xx-Ni/Te-Bx/xx,https://v5.airtableusercontent.com/v2/23/23/1700251200000/-ewTwdz7Wid-yByNid87MA/KcaRaFz76eLvxOA8eHcCAd7nLHu0t-yNcIxii6tAH4GG1thM8Dcsm_EdS3rVXl1Q2W7YkCO5Z9EvILz80Q5gKFdICXw_BTnPL7y1Vh8bMsN9qojWM0yHklrZSPt1FkLh0SGSk5fnnR5TiPB_31RlKw/UTJUOVPBLEjZLCZSYhNnBBDKvJ1FCVIW1BnTWYQiUnY,http://app.subjectivepersonality.com/search/person?person=Allan Lichtman,0,https://www.youtube.com/results?search_query=Allan%20Lichtman%20interview
Alli,MF-Ne/Fi-CP/BS,https://v5.airtableusercontent.com/v2/23/23/1700251200000/ivmdf_EDt6P1jcdNRyzwfg/hg-tGSXjpr4R2mn54dSKouzFQOx0DYCuQCQo33RCvmuzgn0A1OJheXJ6qKgpNg6SWkdBdVof68Z5HBcj_QYTLxRuXf8shHyu8r-ChdYAMMKjE1tRwnSh6uWB601hvw0EEQZxRtjl3MAbTOQpVwEU5A/qYoswIDGI6p3n6DWxtsjisGFR5LG2QqgM4MQITbGjv8,http://app.subjectivepersonality.com/search/person?person=Alli,0,https://www.youtube.com/results?search_query=Alli%20interview
Allison Anderson,FF-Si/Fi-SB/PC,https://v5.airtableusercontent.com/v2/23/23/1700251200000/wtbw0EAB81b6aadtx4lFMQ/NJiMnLRuo6f68tfs_uL2mse3VtbN7W7B5Ywt7zmWHfI9GmR3FarWqIJkatmiAXFvQ0ZgxcfVM3SXFZCpp8yJ3qccN7eQjvuqmfy8o8NW691OU1N_9SrCVeBSfin1HYPRRriTDcrcwxl5xbB6xEri_g/-LbYaJUrLmSK6MwN5N8NZc-1NWR20UVdm1Yym6R0w4Y,http://app.subjectivepersonality.com/search/person?person=Allison Anderson,0,https://www.youtube.com/results?search_query=Allison%20Anderson%20interview
Allison Janney,MM-Ne/Fi-CS/BP,https://v5.airtableusercontent.com/v2/23/23/1700251200000/XcFpyse0jSJdnGPXpsROsw/6ym1VqbSjjRgzWK4vqIWSW6L8WpUAZ0IZKVjk5q1P5YqH202RsseYyQ8UojsezDiXc32wlK-TGjEGB5KClzq8i0pwwGwfT2EtkTh0rEjH91sCg5mq8RS-tUkwb627JFbGznnMaYu9QP0nzeWxo-kKw/cfZmBe1BLTp2EYiapRdlH04FzEnT1feMGYz8219ShkI,http://app.subjectivepersonality.com/search/person?person=Allison Janney,0,https://www.youtube.com/results?search_query=Allison%20Janney%20interview
Allison Mack,FF-Fi/Ne-CP/SB,https://v5.airtableusercontent.com/v2/23/23/1700251200000/Jn2y9tRiGIJFqj_x3I8jrg/ve_UIVDOa2fWu2MyvIs8jbi-BWErEGKqt7w_OXjru6a-9RWPk-jB2wYYhfG805Rc77p-LWwqzNMUwFwiv0fmzQEK_84or01Sn1nZ3RdZW-ZSjuE_LxHOSI49vu9rhOCVVyZMScwqKqMSku6-VvedFg/QTx62u4oc_Bbiblz7_ibX9n64PNIbrpDtbHi8gh-ynQ,http://app.subjectivepersonality.com/search/person?person=Allison Mack,0,https://www.youtube.com/results?search_query=Allison%20Mack%20interview
Alyssa Milano,FF-Ti/Se-CP/BS,https://v5.airtableusercontent.com/v2/23/23/1700251200000/RbmJialPryjGROydgs-cEw/lxALgMOIVNyOqfkrqGDUcVHpZoaiNXrw0GGjczoxFurTi_yn3b42y1JNUZ-sbe8K-LyvAQBc2SgskWp4k_Qowwk-AqeCE1TAImvUhxyKVM3gZJi-9yNzmBueIm-MwLan6M7ArPO-bO36WsgWtLlIBg/-0RdCAFy8ELeqArIbByQJk4l1pN8FuQLaYoy37s2Dtk,http://app.subjectivepersonality.com/search/person?person=Alyssa Milano,0,https://www.youtube.com/results?search_query=Alyssa%20Milano%20interview
Amélie Lune,MF-Ne/Te-PC/BS,https://v5.airtableusercontent.com/v2/23/23/1700251200000/G5lmVE4tN1u9sbmTSb9kNA/p2moUjDPUYCutSZ1TO-pfunezN_DG-tuph9rx9U7p-RbKhgh2wOlzh-Dd6NrQi80yAflbVL46XLJstbwUUU2GpdT6Lj3Vuwkr67hAQbreMSnaiFl3qSAIGFA5IINzMYs56smr7vO8Yy2hSQ6geX-tw/9mKx-Dvild-X-fRazNyAhAgAam62VLoEtD_rVo1sNXQ,http://app.subjectivepersonality.com/search/person?person=Amélie Lune,1,https://youtu.be/9yzKmd9aWQA
Amal Clooney,FF-Ni/Te-BS/CP,https://v5.airtableusercontent.com/v2/23/23/1700251200000/U1l2s-obwHm-gZ0Hq63GiQ/ZsvRVuEP4KMzeVXu6zh40wf2NNbKl36_cSxc6VVqsNdJLpZXTBvzPc1ktIm2e1cQiuMy2am83x4_i-kYCzZ6Mzuua7UdG_XsfddrX4kwfwXywrT_hNCjcTmKZMZGgR1ZqsI3YVDVyaBT4zntEAOBSw/y1YtnMUKthpnmxxfowQYN3X7aYxC5YTtkEpXoFKlKYs,http://app.subjectivepersonality.com/search/person?person=Amal Clooney,0,https://www.youtube.com/results?search_query=Amal%20Clooney%20interview
Amanda D,MM-Te/Ni-BS/PC,https://v5.airtableusercontent.com/v2/23/23/1700251200000/GkNBojtflG1ljWUrNNC7yg/Wka_tlan_yDJZlkjIh9K03asGTqqVh68nckqzo63CRarQSAMOcoydKKLnkUcHC-N-udDV1pbJt703CDtp_PRi2NZREo4qb5_dYzihdi7clEA09GP_nv4I2IXnWSAfXgL9YALjmrA3hl6PsIMKoudDg/C_toEhkQZ9oDtYVM1oHOXiwRczUzHV7U-zAHFTtwTKY,http://app.subjectivepersonality.com/search/person?person=Amanda D,1,https://youtu.be/hhAPJAi0Ako
Amanda Gauthier-Parker,FF-Fe/Si-BP/CS,https://v5.airtableusercontent.com/v2/23/23/1700251200000/W3IncqbPgY6_-5_CoC5lrA/TZvmcWZxJYFwE-xc8FKBaL9ZDCvN2_yU6-zBUjhRqGJ155R94NbUo_Y4eenlxt_fKhLYyVhQhKthTPW3ew_mZ38G6slmR3Vybv4FEgqRTG1kqOz1VEf7segKjwPI9FG0w_A4XQfHpR9LtciFj2vX4g/UQdSAGYEGYfl1uY5K7FvhsxeZTpUY6S-CXSza_utF4U,http://app.subjectivepersonality.com/search/person?person=Amanda Gauthier-Parker,1,https://www.youtube.com/watch?v=s5ViWHqy89M
Amanda Peet,FM-Te/Se-PB/SC,https://v5.airtableusercontent.com/v2/23/23/1700251200000/IYBpuGyjjdQMSEmtpN4cjA/t3NfXDq3wJii7dIYAU-QrYWNIxkua5BKa7E2qcbmH8FyPJHwSCxvWUBOFmY6cp6L7QLaxm46IRtglUz3K7Dkx79Ij7GP-3eBW367jjYU2XtNcHLKGeuxVUfJeAINesbMsyHslFqZ3V5RBCofRjiDOg/7zp8ni2K4rCY_KBNxvJr_sGha9ZOXZYIyZwkT9g7x1w,http://app.subjectivepersonality.com/search/person?person=Amanda Peet,0,https://www.youtube.com/results?search_query=Amanda%20Peet%20interview
Amanda Peterson,FM-Te/Se-PC/BS,https://v5.airtableusercontent.com/v2/23/23/1700251200000/IZCt4SYG-l0vu05BOP4qug/UpuEygkp4nOw2UHuHt1VRUGLooK-sO2-_cCyun20O9aWUrHgH204diJN3FGXxfwIb-45cn_bQCYacxHuYvJCh7cd-s_kPvC-HGu596SOftn_EKg_A4KuuOz7-yKQJYL0wPKMMvWlhbEsTfO2nWW9vQ/lt4IzHVJcVN_MB6FTTKQuMNYmzXZ46EXsGBKc2JGNC8,http://app.subjectivepersonality.com/search/person?person=Amanda Peterson,1,https://www.youtube.com/watch?v=_jEJxrJM5dQ
Amber C,FF-Fi/Ne-CP/SB,https://v5.airtableusercontent.com/v2/23/23/1700251200000/GN1aEBgnXLMKAgQihhlP5g/Opc_VuWJM8Ko6UmRl8FEp7eLFUYPSmB3KBYPnrcqRgf52pqGbilrPelo4CWZqeew1LmTaQbUiqRrKIe8CcAKWzV9k6DZKiR3Wx3WytQSdyKDFS-19rmF9OnA5yRiGYJqS2jS_16yA6f_Mol-KpI3Tw/san3MZ7nA-QJR8PY6iZY8CWvmNxKzDkSQTAheJcwbbE,http://app.subjectivepersonality.com/search/person?person=Amber C,1,
Amber McCue,FF-Fe/Ni-BS/PC,https://v5.airtableusercontent.com/v2/23/23/1700251200000/lgQjaZ_QHVim6lK7Y96CIg/FjLJ89ZLVTYP062swT715djZVXotxIKYxIc8UPKRxQ4321JltoH90DGvgM2QjXH1cWuBICa-xcG03r9k27keg0pCTgFMCHFltcKDky0Y03K7um48pMCc3MPfey2KaqS4asGVCGRpsXd5gZfK7_pzOw/pXcjIKe8j4_8T2SYdnCOtVJdgtWaGNEuSmFXwkEz4fI,http://app.subjectivepersonality.com/search/person?person=Amber McCue,0,https://www.youtube.com/results?search_query=Amber%20McCue%20interview
Ames Geliebter,FF-Se/Ti-CP/SB,https://v5.airtableusercontent.com/v2/23/23/1700251200000/whLEso5pJ_Klog6Dt0fl5A/j5X3c9-BIVcraDTR38yLDnenz9D8xx2r6UKWu-z9xoKQyME0lvB8rQ9Z76jyZmoPX8mZgx_6O7dbRN6KBNG32pinidzdY0FKNtzW5lEwCCJea6_JQeD_K_9uH5x9GFxfAsunDgEOVIgqA-6HPRB4vA/xE48InHFg-eK8zW4jMh4FhNAPgjtX1_GOdBn4qAgtK0,http://app.subjectivepersonality.com/search/person?person=Ames Geliebter,0,https://www.youtube.com/results?search_query=Ames%20Geliebter%20interview
Ammar alDousari,MF-Se/Ti-CP/SB,https://v5.airtableusercontent.com/v2/23/23/1700251200000/Yxw__-0nb-AzSHLmIW8PSw/B7ZeQqtGTzaHsQ-aRyAjOFa4hIO-wp1rSGoHjvcrlPPDKEUoX12Il7QbWgz8acu_BNrRHLJma8woxPo2Xgcn7aWN861OUhk5OSGOWJ_SaF6uwFLyWY9cWMKtzAs9Jm7XWosPCFHB91APEjcRbSVTGg/GBaG4lSkP9qajKAv-bsFd60w8mmBKuC0f85Hi1OmK1k,http://app.subjectivepersonality.com/search/person?person=Ammar alDousari,1,
Amy Adams,FF-Ne/Fi-CS/PB,https://v5.airtableusercontent.com/v2/23/23/1700251200000/xOxuJA4ybNmC8QjdyYs3eQ/j87E2ZjERVk8qb5Hh5S-XBciDzRs6mKYitqtF8Wb8rDgrSZTHeyhvrweDeefiWAF7HJ3UfdsRSnCW4fbcCm3386VWfgNocB7JmXaSrs-wv5Z4Uzt73d9u44vm4BIgZ7KYAtZyakr2AWstEjC5s9_TA/HZBX8ADRi62mlNWdtB2LXBUm1iph2vGJt_2kW9-F4Os,http://app.subjectivepersonality.com/search/person?person=Amy Adams,0,https://www.youtube.com/results?search_query=Amy%20Adams%20interview
Amy Chambers,FF-Te/Ne-PC/SB,https://v5.airtableusercontent.com/v2/23/23/1700251200000/gwPchLGdNyuf8n-__pWJLg/ot8OKL-OYkc3FYd3BftdGc-UGFNFpqUvd7P1fQFQvfCzMsEPLHIRAwsCyazGW9NYpVNvQ6U_EV2ezE24xfpPLng_nSdjrldpIh_wVWXfEk8P0Vsbd66miPmuvXHALTaxrz3CmcHEsChPX7321Vcjyg/kfBaRB_Gjzi-kxIUUOm25KyNJivE8liZL7U0yYXvko4,http://app.subjectivepersonality.com/search/person?person=Amy Chambers,1,https://youtu.be/tx2qUY-XZJM
Amy Schmittauer Landino,MF-Fi/Se-CP/BS,https://v5.airtableusercontent.com/v2/23/23/1700251200000/oldof9CX4KYW4b8FFLZZDg/FDCiM-hOu4vmueBC4HQRmPHuJver-OJmX5Je-ndoHJVDz2aWOXS6ZKCBrD9sqHTVAAhD6sYrdLBdqrS4xCNdTodd0XpoL_qhOLrvcfVbJ-eC0nvxlPFkarfVrSUCHgZjP-EL2_7nChaczmyDCAw_1A/UWnKV3f-RNKfC8oVo6igicpko5Av-uPpRNHjSRRK54g,http://app.subjectivepersonality.com/search/person?person=Amy Schmittauer Landino,0,https://www.youtube.com/results?search_query=Amy%20Schmittauer%20Landino%20interview
Amy Schumer,MF-Se/Fi-CP/BS,https://v5.airtableusercontent.com/v2/23/23/1700251200000/R4b1RAXX02mRWrwcFnQn7g/TnfBokuMkfjOf_KsJEEoHBMJOslRWsZqoJ6DPmly9irsdP62aKX1zAz7p5lXcYJDv_xtPrlCzYBtQeHpKyXIEFIRvc7kdHjmDIGKLflpODktkBW4OyBvBgNywQXDSNXWq5eK3_aOmrvBV_9GbzON4A/SARLXymYJnUIVDRMCcijdV0F56LZcJkTuiFmVC4J2G0,http://app.subjectivepersonality.com/search/person?person=Amy Schumer,0,https://www.youtube.com/results?search_query=Amy%20Schumer%20interview
Amy Smart,FF-Te/Se-PC/SB,https://v5.airtableusercontent.com/v2/23/23/1700251200000/7GxeDyYoeuK1rOgReTjO0g/YeUNQVZBKKXM43rKHiO-8MkiarqsGYIYwp9b18PAFMxm-QpJlwCieNUF-JgVvl9PXPWuIl7ldnn4HD34u5P4Iz1c2OCW1U_8IOBSO6rPqF5WMZbtbF_Y1u9TdCSCmEkL2edzJaKrZS5u2-WrrWUsMw/Msg7Bw6yHectD8HY1vmgiPjN50t04r_HUdqLZSIkXMo,http://app.subjectivepersonality.com/search/person?person=Amy Smart,0,https://www.youtube.com/results?search_query=Amy%20Smart%20interview
Amy Wierzbicki,FM-Te/Se-PC/SB,https://v5.airtableusercontent.com/v2/23/23/1700251200000/UrObt36rZl2W5roRnSPGHA/J8sMEUrXMe1iQCiYGA1twD_A0gvaGMcwis77yKrrh7V8GFpltYLOiS4gu0smdMhSrX0jT5cBobkSdZS7Cofy2fCw1URKeDT_JmioGyV9tMdxVorbrlE3eQ5i5nNr6TBY-cSoa6eOGW0FhP3DzJ6ssg/ur7m6u5ZFvL52qEerRsiA0l1xw7VJjh0nSPq9psqYDU,http://app.subjectivepersonality.com/search/person?person=Amy Wierzbicki,1,https://youtu.be/AXP5iPJ84WI
Amy Young,MF-Ne/Te-PB/SC,https://v5.airtableusercontent.com/v2/23/23/1700251200000/wPs9JtaFjL0Qko-LDMomGQ/Anif8rQVUedaiqo-KsIDgXIASv296_I3cw4rmaDyXgNkxN-pDCrHfhu_TPKFHV3yefNZQ3lkB7dAMHToZPMX_nWWxHweNR4B0AOhtYXqE-V72U7QGR7S3c1332s-BCcspnj-8zFu4w3O_CQQqmfTnw/2CaZw7IebseCzXWcT3rz_MrHgNRZjvLaEBbxs3glb4A,http://app.subjectivepersonality.com/search/person?person=Amy Young,0,https://www.youtube.com/results?search_query=Amy%20Young%20interview
Ana Kasparian,FF-Ni/Fe-BP/CS,https://v5.airtableusercontent.com/v2/23/23/1700251200000/ip0oJMbsZrwB3TZ8yVytaw/iYCDCvHA5ORzOO-sE00ydxmcstKF7Eql3xVFy2WqSAkVgeshDcDXuinMF6yNHexJXq9yRCQ45mYWESgsnrH_S_gqzx5X4WmfHbNgRCt1gkiiNUKSYFKHQFyUKA0MoE5s4iV9iPkHO9tbvtd-senGfg/7g-BxG9FnbA0kB33Dyc1z8nukV-dl-EQDsMFlpFS6B8,http://app.subjectivepersonality.com/search/person?person=Ana Kasparian,0,https://www.youtube.com/results?search_query=Ana%20Kasparian%20interview
Anderson Cooper,FM-Si/Fi-SB/CP,https://v5.airtableusercontent.com/v2/23/23/1700251200000/O82smE3G6dNnYnFXCIuBQQ/f6rwVSfuLObh8QYnS208yeby2UxUesbUE-vJauiAqS30VCjqyhM8aQlI5b-BIDN2iOIkhx5pcaMqWur8tVzfqcxzdFsBrmAbE7jknc6Mvs_gk33qi6YGpQcpHkD65hXFc2GI1l-rFB7ueFFvlNlruw/Hfkd4V_STPPVL_BvDizSpnIw9BuEhX-K5w1daU0Ys-s,http://app.subjectivepersonality.com/search/person?person=Anderson Cooper,0,https://www.youtube.com/results?search_query=Anderson%20Cooper%20interview
Anderson Silva,FF-Se/Fe-PC/SB,https://v5.airtableusercontent.com/v2/23/23/1700251200000/7kbW58gas7q9AKg3KO5K5w/VkV_hfnLDVs8CZr2ICZCRm3CQb1bN1OVbHBfhneFy46GWQSzHwyAXkqZyJu3se805JJ05Ll8F7bbIoorw1UHWHQ5J5DROpcMS1V_McJm5KCjhuijkL8DG2CY5Qn16IC8-wGTAxX4slWiXcoGyoVMbw/VhpeChd_xEFzUs-QmtG4Vu1-5Cbgztz2xwRPM4fH6mE,http://app.subjectivepersonality.com/search/person?person=Anderson Silva,0,https://www.youtube.com/results?search_query=Anderson%20Silva%20interview
